row_id,L,P,tipo,linhas_executaveis,linhas_executadas,linhas_nao_executadas,binary_tempo_ns,binary_memoria_kb,binary_iteracoes,interpolation_tempo_ns,interpolation_memoria_kb,interpolation_iteracoes,binary_interpolation_tempo_ns,binary_interpolation_memoria_kb,binary_interpolation_iteracoes,interpolation_once_binary_tempo_ns,interpolation_once_binary_memoria_kb,interpolation_once_binary_iteracoes
sim_029_L_32768_P_30_fault,32768,30,fault,32768,9830,22938,64.164,16988.0,13.025,55.596,16988.0,3.665,59.06,16988.0,3.444,59.843,16988.0,12.246
sim_029_L_32768_P_30_uniform,32768,30,uniform,32768,9830,22938,61.352,17252.0,13.033,46.645,17252.0,3.326,56.434,17252.0,3.223,62.99,17252.0,12.452
sim_029_L_32768_P_40_biased,32768,40,biased,32768,13107,19661,63.151,17244.0,13.349,119.919,17244.0,7.261,64.907,17244.0,3.753,60.079,17244.0,12.203
sim_029_L_32768_P_40_cluster,32768,40,cluster,32768,13107,19661,59.925,16988.0,13.351,118.468,16988.0,7.415,95.362,16988.0,5.265,60.757,16988.0,12.291
sim_029_L_32768_P_40_fault,32768,40,fault,32768,13107,19661,66.508,17476.0,13.346,60.618,17476.0,4.021,66.113,17476.0,3.802,62.45,17476.0,12.84
sim_029_L_32768_P_40_uniform,32768,40,uniform,32768,13107,19661,64.307,16988.0,13.346,42.735,16988.0,2.994,49.465,16988.0,2.898,65.634,16988.0,13.186
sim_029_L_32768_P_50_biased,32768,50,biased,32768,16384,16384,62.571,17456.0,13.501,96.044,17456.0,6.026,66.537,17456.0,3.859,58.876,17456.0,12.541
sim_029_L_32768_P_50_cluster,32768,50,cluster,32768,16384,16384,61.683,17524.0,13.506,116.233,17524.0,7.54,99.124,17524.0,5.39,70.989,17524.0,13.587
sim_029_L_32768_P_50_fault,32768,50,fault,32768,16384,16384,64.345,17000.0,13.501,48.659,17000.0,3.734,59.863,17000.0,3.461,65.728,17000.0,13.255
sim_029_L_32768_P_50_uniform,32768,50,uniform,32768,16384,16384,66.162,17768.0,13.501,45.243,17768.0,3.178,53.488,17768.0,3.095,64.964,17768.0,13.231
sim_029_L_32768_P_60_biased,32768,60,biased,32768,19660,13108,64.728,17616.0,13.735,74.041,17616.0,5.064,67.67,17616.0,3.908,65.057,17616.0,12.283
sim_029_L_32768_P_60_cluster,32768,60,cluster,32768,19660,13108,66.28,17424.0,13.696,108.352,17424.0,7.14,95.172,17424.0,5.308,69.694,17424.0,13.396
sim_029_L_32768_P_60_fault,32768,60,fault,32768,19660,13108,62.519,17392.0,13.735,54.641,17392.0,3.733,61.109,17392.0,3.586,67.041,17392.0,13.35
sim_029_L_32768_P_60_uniform,32768,60,uniform,32768,19660,13108,67.167,17744.0,13.737,44.244,17744.0,3.228,55.46,17744.0,3.174,66.5,17744.0,13.338
sim_029_L_32768_P_70_biased,32768,70,biased,32768,22937,9831,63.419,17524.0,13.872,65.079,17524.0,4.439,64.06,17524.0,3.826,59.234,17524.0,12.415
sim_029_L_32768_P_70_cluster,32768,70,cluster,32768,22937,9831,70.653,17228.0,13.891,86.309,17228.0,5.786,85.865,17228.0,4.718,70.616,17228.0,13.807
sim_029_L_32768_P_70_fault,32768,70,fault,32768,22937,9831,65.992,17504.0,13.869,48.521,17504.0,3.49,55.898,17504.0,3.349,69.208,17504.0,14.261
sim_029_L_32768_P_70_uniform,32768,70,uniform,32768,22937,9831,69.008,17392.0,13.872,42.121,17392.0,3.129,49.743,17392.0,3.073,66.516,17392.0,13.539
sim_029_L_32768_P_80_biased,32768,80,biased,32768,26214,6554,63.763,17512.0,13.948,56.41,17512.0,3.982,61.148,17512.0,3.685,62.05,17512.0,12.547
sim_029_L_32768_P_80_cluster,32768,80,cluster,32768,26214,6554,65.655,17744.0,13.958,74.928,17744.0,4.925,73.915,17744.0,4.303,68.787,17744.0,14.466
sim_029_L_32768_P_80_fault,32768,80,fault,32768,26214,6554,63.921,17452.0,13.951,46.081,17452.0,3.278,50.26,17452.0,3.167,66.903,17452.0,13.473
sim_029_L_32768_P_80_uniform,32768,80,uniform,32768,26214,6554,66.419,17532.0,13.95,43.262,17532.0,2.892,45.415,17532.0,2.864,64.938,17532.0,13.069
sim_029_L_4096_P_30_biased,4096,30,biased,4096,1228,2868,41.522,17504.0,10.034,98.014,17504.0,6.941,47.876,17504.0,2.968,52.431,17504.0,9.234
sim_029_L_4096_P_30_cluster,4096,30,cluster,4096,1228,2868,41.836,17532.0,10.044,116.172,17532.0,7.737,83.915,17532.0,4.73,50.426,17532.0,10.17
sim_029_L_4096_P_30_fault,4096,30,fault,4096,1228,2868,42.891,17544.0,10.048,48.087,17544.0,3.51,61.746,17544.0,3.35,56.921,17544.0,10.282
sim_029_L_4096_P_30_uniform,4096,30,uniform,4096,1228,2868,39.502,17452.0,10.032,34.835,17452.0,2.593,40.717,17452.0,2.517,45.479,17452.0,9.535
sim_029_L_4096_P_40_biased,4096,40,biased,4096,1638,2458,44.846,17668.0,10.362,77.476,17668.0,5.449,55.497,17668.0,3.323,43.353,17668.0,8.954
sim_029_L_4096_P_40_cluster,4096,40,cluster,4096,1638,2458,45.121,17796.0,10.287,113.058,17796.0,7.231,85.213,17796.0,4.929,52.498,17796.0,10.854
sim_029_L_4096_P_40_fault,4096,40,fault,4096,1638,2458,48.725,17544.0,10.347,49.198,17544.0,3.499,58.49,17544.0,3.269,46.492,17544.0,9.12
sim_029_L_4096_P_40_uniform,4096,40,uniform,4096,1638,2458,46.949,17668.0,10.357,41.706,17668.0,2.902,45.619,17668.0,2.803,48.161,17668.0,9.219
sim_029_L_4096_P_50_biased,4096,50,biased,4096,2048,2048,40.287,17452.0,10.503,74.688,17452.0,4.882,61.077,17452.0,3.547,49.706,17452.0,9.318
sim_029_L_4096_P_50_cluster,4096,50,cluster,4096,2048,2048,46.272,17544.0,10.53,104.602,17544.0,5.942,94.265,17544.0,4.536,59.28,17544.0,10.82
sim_029_L_4096_P_50_fault,4096,50,fault,4096,2048,2048,44.644,17668.0,10.505,47.646,17668.0,3.586,57.686,17668.0,3.264,49.525,17668.0,9.777
sim_029_L_4096_P_50_uniform,4096,50,uniform,4096,2048,2048,47.761,17668.0,10.504,37.874,17668.0,2.736,45.356,17668.0,2.632,49.813,17668.0,10.534
sim_029_L_4096_P_60_biased,4096,60,biased,4096,2457,1639,46.685,17744.0,10.75,56.995,17744.0,4.196,61.0,17744.0,3.457,46.893,17744.0,9.351
sim_029_L_4096_P_60_cluster,4096,60,cluster,4096,2457,1639,43.734,17504.0,10.729,80.205,17504.0,5.546,64.192,17504.0,3.913,49.59,17504.0,10.166
sim_029_L_4096_P_60_fault,4096,60,fault,4096,2457,1639,46.342,17512.0,10.718,33.58,17512.0,2.749,44.137,17512.0,2.591,50.006,17512.0,9.88
sim_029_L_4096_P_60_uniform,4096,60,uniform,4096,2457,1639,41.963,17452.0,10.731,35.088,17452.0,2.861,41.653,17452.0,2.822,61.632,17452.0,10.924
sim_029_L_4096_P_70_biased,4096,70,biased,4096,2867,1229,46.649,17504.0,10.877,52.881,17504.0,3.761,56.11,17504.0,3.339,49.38,17504.0,9.882
sim_029_L_4096_P_70_cluster,4096,70,cluster,4096,2867,1229,40.857,17532.0,10.847,67.161,17532.0,4.648,65.929,17532.0,3.802,44.994,17532.0,9.998
sim_029_L_4096_P_70_fault,4096,70,fault,4096,2867,1229,46.706,17668.0,10.871,49.46,17668.0,3.379,49.928,17668.0,3.177,49.767,17668.0,9.881
sim_029_L_4096_P_70_uniform,4096,70,uniform,4096,2867,1229,48.364,17532.0,10.882,35.857,17532.0,2.606,39.776,17532.0,2.56,60.969,17532.0,9.93
sim_029_L_4096_P_80_biased,4096,80,biased,4096,3276,820,55.267,17744.0,10.952,50.435,17744.0,3.506,58.153,17744.0,3.425,52.298,17744.0,9.763
sim_029_L_4096_P_80_cluster,4096,80,cluster,4096,3276,820,46.22,17504.0,10.931,77.859,17504.0,5.22,68.227,17504.0,4.171,55.228,17504.0,10.673
sim_029_L_4096_P_80_fault,4096,80,fault,4096,3276,820,60.194,17668.0,10.955,43.054,17668.0,3.094,51.844,17668.0,3.021,46.623,17668.0,10.228
sim_029_L_4096_P_80_uniform,4096,80,uniform,4096,3276,820,48.797,17544.0,10.956,36.036,17544.0,2.679,44.227,17544.0,2.643,50.264,17544.0,10.134
sim_029_L_512_P_30_biased,512,30,biased,512,153,359,29.365,17452.0,7.018,55.562,17452.0,4.201,36.387,17452.0,2.082,33.422,17452.0,5.799
sim_029_L_512_P_30_cluster,512,30,cluster,512,153,359,33.535,17532.0,6.873,74.394,17532.0,4.439,45.198,17532.0,2.27,44.667,17532.0,6.697
sim_029_L_512_P_30_fault,512,30,fault,512,153,359,34.898,17744.0,7.035,47.859,17744.0,3.012,47.755,17744.0,2.672,40.704,17744.0,6.928
sim_029_L_512_P_30_uniform,512,30,uniform,512,153,359,39.387,17512.0,7.004,36.569,17512.0,1.965,33.172,17512.0,1.908,43.426,17512.0,6.658
sim_029_L_512_P_40_biased,512,40,biased,512,204,308,32.946,17744.0,7.387,66.589,17744.0,4.158,44.008,17744.0,2.643,36.58,17744.0,6.443
sim_029_L_512_P_40_cluster,512,40,cluster,512,204,308,39.949,17504.0,7.398,100.058,17504.0,5.326,60.147,17504.0,2.998,65.243,17504.0,7.709
sim_029_L_512_P_40_fault,512,40,fault,512,204,308,35.332,17452.0,7.367,29.408,17452.0,2.576,47.335,17452.0,2.492,43.232,17452.0,6.529
sim_029_L_512_P_40_uniform,512,40,uniform,512,204,308,39.606,17544.0,7.338,34.573,17544.0,2.277,47.446,17544.0,2.217,42.304,17544.0,6.275
sim_029_L_512_P_50_biased,512,50,biased,512,256,256,41.222,17504.0,7.527,59.363,17504.0,3.605,56.181,17504.0,2.533,50.645,17504.0,6.268
sim_029_L_512_P_50_cluster,512,50,cluster,512,256,256,46.323,17452.0,7.613,56.22,17452.0,3.727,54.153,17452.0,2.879,41.67,17452.0,7.695
sim_029_L_512_P_50_fault,512,50,fault,512,256,256,26.35,17504.0,7.52,41.579,17504.0,3.09,53.863,17504.0,2.875,44.686,17504.0,7.645
sim_029_L_512_P_50_uniform,512,50,uniform,512,256,256,29.188,17512.0,7.535,44.689,17512.0,2.881,51.395,17512.0,2.68,40.866,17512.0,6.957
sim_029_L_512_P_60_biased,512,60,biased,512,307,205,43.437,17504.0,7.742,47.927,17504.0,3.078,56.198,17504.0,2.873,42.227,17504.0,6.58
sim_029_L_512_P_60_cluster,512,60,cluster,512,307,205,39.322,17452.0,7.725,61.872,17452.0,3.848,56.656,17452.0,2.994,43.566,17452.0,8.076
sim_029_L_512_P_60_fault,512,60,fault,512,307,205,30.788,17544.0,7.783,54.252,17544.0,3.113,57.308,17544.0,2.84,41.981,17544.0,7.137
sim_029_L_512_P_60_uniform,512,60,uniform,512,307,205,36.412,17668.0,7.752,35.807,17668.0,2.514,45.065,17668.0,2.51,55.459,17668.0,7.285
sim_029_L_512_P_70_biased,512,70,biased,512,358,154,39.87,17744.0,7.883,54.113,17744.0,3.129,52.949,17744.0,2.844,37.274,17744.0,6.428
sim_029_L_512_P_70_cluster,512,70,cluster,512,358,154,35.492,17544.0,7.979,51.923,17544.0,3.236,46.021,17544.0,2.598,59.297,17544.0,8.189
sim_029_L_512_P_70_fault,512,70,fault,512,358,154,43.433,17744.0,7.916,37.167,17744.0,2.707,38.958,17744.0,2.666,43.456,17744.0,7.586
sim_029_L_512_P_70_uniform,512,70,uniform,512,358,154,43.204,17512.0,7.893,40.315,17512.0,2.287,41.406,17512.0,2.311,47.722,17512.0,7.4
sim_029_L_512_P_80_biased,512,80,biased,512,409,103,34.411,17544.0,7.971,38.801,17544.0,2.574,40.346,17544.0,2.57,42.311,17544.0,7.33
sim_029_L_512_P_80_cluster,512,80,cluster,512,409,103,31.415,17532.0,8.02,55.113,17532.0,3.938,66.53,17532.0,3.592,46.232,17532.0,8.428
sim_029_L_512_P_80_fault,512,80,fault,512,409,103,38.218,17452.0,7.977,33.999,17452.0,2.316,43.671,17452.0,2.225,54.129,17452.0,7.873
sim_029_L_512_P_80_uniform,512,80,uniform,512,409,103,40.493,17668.0,7.959,34.569,17668.0,2.156,37.269,17668.0,2.125,47.097,17668.0,7.242
sim_029_L_64_P_30_biased,64,30,biased,64,19,45,16.135,17452.0,4.312,44.594,17452.0,3.125,22.877,17452.0,1.75,21.307,17452.0,3.984
sim_029_L_64_P_30_cluster,64,30,cluster,64,19,45,14.088,17668.0,4.125,6.787,17668.0,0.297,5.21,17668.0,0.297,13.475,17668.0,3.344
sim_029_L_64_P_30_fault,64,30,fault,64,19,45,16.25,17544.0,4.172,20.648,17544.0,1.422,28.778,17544.0,1.281,33.222,17544.0,4.062
sim_029_L_64_P_30_uniform,64,30,uniform,64,19,45,20.499,17504.0,4.156,41.196,17504.0,2.438,24.902,17504.0,1.594,22.777,17504.0,3.922
sim_029_L_64_P_40_biased,64,40,biased,64,25,39,11.808,17512.0,4.562,15.6,17512.0,1.891,20.775,17512.0,1.828,16.463,17512.0,4.297
sim_029_L_64_P_40_cluster,64,40,cluster,64,25,39,19.438,17504.0,4.594,36.283,17504.0,2.953,27.439,17504.0,2.0,28.978,17504.0,4.766
sim_029_L_64_P_40_fault,64,40,fault,64,25,39,15.504,17744.0,4.578,27.863,17744.0,2.281,23.914,17744.0,1.703,28.538,17744.0,3.922
sim_029_L_64_P_40_uniform,64,40,uniform,64,25,39,16.272,17796.0,4.484,27.46,17796.0,1.625,31.376,17796.0,1.609,27.99,17796.0,4.062
sim_029_L_64_P_50_biased,64,50,biased,64,32,32,22.42,17512.0,4.641,33.343,17512.0,2.469,34.394,17512.0,2.078,21.26,17512.0,4.109
sim_029_L_64_P_50_cluster,64,50,cluster,64,32,32,19.205,17796.0,4.906,6.795,17796.0,0.5,10.726,17796.0,0.5,18.505,17796.0,3.297
sim_029_L_64_P_50_fault,64,50,fault,64,32,32,22.199,17512.0,4.641,39.942,17512.0,2.391,41.42,17512.0,2.141,33.69,17512.0,4.453
sim_029_L_64_P_50_uniform,64,50,uniform,64,32,32,21.124,17544.0,4.625,16.926,17544.0,1.453,27.957,17544.0,1.438,26.062,17544.0,4.422
sim_029_L_64_P_60_biased,64,60,biased,64,38,26,24.986,17512.0,4.844,28.376,17512.0,1.719,33.045,17512.0,1.594,36.134,17512.0,3.688
sim_029_L_64_P_60_cluster,64,60,cluster,64,38,26,23.989,17544.0,4.703,12.747,17544.0,1.016,15.878,17544.0,1.016,24.891,17544.0,4.094
sim_029_L_64_P_60_fault,64,60,fault,64,38,26,23.155,17744.0,5.016,19.459,17744.0,1.828,26.123,17744.0,1.766,42.027,17744.0,4.938
sim_029_L_64_P_60_uniform,64,60,uniform,64,38,26,15.468,17504.0,4.859,25.48,17504.0,2.031,29.501,17504.0,2.062,27.207,17504.0,4.406
sim_029_L_64_P_70_biased,64,70,biased,64,44,20,23.575,17544.0,4.984,37.309,17544.0,2.312,33.15,17544.0,2.172,22.186,17544.0,4.547
sim_029_L_64_P_70_cluster,64,70,cluster,64,44,20,16.921,17512.0,4.797,7.81,17512.0,0.688,15.574,17512.0,0.688,12.822,17512.0,2.25
sim_029_L_64_P_70_fault,64,70,fault,64,44,20,22.067,17744.0,5.062,35.107,17744.0,2.75,45.38,17744.0,2.375,33.82,17744.0,4.516
sim_029_L_64_P_70_uniform,64,70,uniform,64,44,20,28.526,17532.0,4.906,31.64,17532.0,1.953,23.29,17532.0,1.797,20.707,17532.0,4.391
sim_029_L_64_P_80_biased,64,80,biased,64,51,13,21.545,17744.0,5.047,29.835,17744.0,1.766,36.172,17744.0,1.766,33.6,17744.0,4.516
sim_029_L_64_P_80_cluster,64,80,cluster,64,51,13,26.944,17796.0,5.109,7.461,17796.0,0.797,15.156,17796.0,0.797,19.572,17796.0,2.016
sim_029_L_64_P_80_fault,64,80,fault,64,51,13,25.518,17796.0,5.047,35.945,17796.0,2.078,34.95,17796.0,1.953,27.308,17796.0,4.344
sim_029_L_64_P_80_uniform,64,80,uniform,64,51,13,21.981,17668.0,5.094,20.212,17668.0,1.547,39.208,17668.0,1.547,28.356,17668.0,3.234
sim_029_L_65536_P_30_biased,65536,30,biased,65536,19660,45876,67.815,20940.0,14.037,168.098,20940.0,10.603,64.453,20940.0,3.714,65.852,20940.0,13.032
sim_029_L_65536_P_30_cluster,65536,30,cluster,65536,19660,45876,68.062,20920.0,14.089,133.236,20920.0,8.307,112.214,20920.0,5.74,70.41,20920.0,13.538
sim_029_L_65536_P_30_fault,65536,30,fault,65536,19660,45876,69.928,20596.0,14.03,58.171,20596.0,3.653,64.177,20596.0,3.436,69.578,20596.0,13.635
sim_029_L_65536_P_30_uniform,65536,30,uniform,65536,19660,45876,68.452,20940.0,14.034,46.563,20940.0,3.307,58.666,20940.0,3.207,69.278,20940.0,13.611
sim_029_L_65536_P_40_biased,65536,40,biased,65536,26214,39322,69.997,21108.0,14.351,111.239,21108.0,7.482,72.799,21108.0,3.999,71.373,21108.0,13.89
sim_029_L_65536_P_40_cluster,65536,40,cluster,65536,26214,39322,70.621,20632.0,14.342,123.655,20632.0,7.703,105.625,20632.0,5.478,73.048,20632.0,13.945
sim_029_L_65536_P_40_fault,65536,40,fault,65536,26214,39322,68.099,21368.0,14.346,53.691,21368.0,3.712,62.008,21368.0,3.481,66.758,21368.0,13.341
sim_029_L_65536_P_40_uniform,65536,40,uniform,65536,26214,39322,69.397,21280.0,14.349,41.5,21280.0,3.062,50.332,21280.0,2.964,69.586,21280.0,13.99
sim_029_L_65536_P_50_biased,65536,50,biased,65536,32768,32768,68.511,21108.0,14.5,91.212,21108.0,6.134,71.618,21108.0,4.035,63.772,21108.0,13.1
sim_029_L_65536_P_50_cluster,65536,50,cluster,65536,32768,32768,68.158,21208.0,14.501,109.469,21208.0,6.961,94.202,21208.0,5.227,63.543,21208.0,13.789
sim_029_L_65536_P_50_fault,65536,50,fault,65536,32768,32768,68.582,20828.0,14.5,54.816,20828.0,3.764,63.484,20828.0,3.549,71.77,20828.0,14.576
sim_029_L_65536_P_50_uniform,65536,50,uniform,65536,32768,32768,68.377,21224.0,14.5,43.5,21224.0,3.105,51.942,21224.0,3.002,68.067,21224.0,13.497
sim_029_L_65536_P_60_biased,65536,60,biased,65536,39321,26215,68.364,20984.0,14.735,80.495,20984.0,5.293,69.555,20984.0,3.971,62.627,20984.0,13.355
sim_029_L_65536_P_60_cluster,65536,60,cluster,65536,39321,26215,68.342,21592.0,14.752,93.906,21592.0,6.191,90.538,21592.0,4.851,67.215,21592.0,13.878
sim_029_L_65536_P_60_fault,65536,60,fault,65536,39321,26215,69.233,21108.0,14.735,53.185,21108.0,3.76,62.952,21108.0,3.582,69.025,21108.0,14.435
sim_029_L_65536_P_60_uniform,65536,60,uniform,65536,39321,26215,71.61,21592.0,14.736,41.842,21592.0,3.123,51.496,21592.0,3.065,70.56,21592.0,14.398
sim_029_L_65536_P_70_biased,65536,70,biased,65536,45875,19661,71.516,21356.0,14.871,76.685,21356.0,4.948,67.781,21356.0,4.005,71.532,21356.0,14.108
sim_029_L_65536_P_70_cluster,65536,70,cluster,65536,45875,19661,70.659,21108.0,14.868,94.081,21108.0,5.985,89.268,21108.0,5.051,69.267,21108.0,14.495
sim_029_L_65536_P_70_fault,65536,70,fault,65536,45875,19661,67.502,21208.0,14.873,48.898,21208.0,3.54,56.214,21208.0,3.422,68.57,21208.0,13.997
sim_029_L_65536_P_70_uniform,65536,70,uniform,65536,45875,19661,70.915,21108.0,14.872,39.679,21108.0,2.878,44.809,21108.0,2.836,69.763,21108.0,13.992
sim_029_L_65536_P_80_biased,65536,80,biased,65536,52428,13108,69.013,21592.0,14.95,61.174,21592.0,4.274,64.776,21592.0,3.862,67.208,21592.0,13.738
sim_029_L_65536_P_80_cluster,65536,80,cluster,65536,52428,13108,70.241,21324.0,14.952,71.613,21324.0,5.006,73.597,21324.0,4.298,72.046,21324.0,14.899
sim_029_L_65536_P_80_fault,65536,80,fault,65536,52428,13108,72.567,21584.0,14.949,47.346,21584.0,3.529,54.351,21584.0,3.415,66.921,21584.0,14.057
sim_029_L_65536_P_80_uniform,65536,80,uniform,65536,52428,13108,71.041,21652.0,14.951,39.983,21652.0,2.958,46.059,21652.0,2.926,72.224,21652.0,14.471
sim_029_L_8192_P_30_biased,8192,30,biased,8192,2457,5735,51.488,21640.0,11.037,132.17,21640.0,8.237,55.025,21640.0,3.268,54.417,21640.0,9.934
sim_029_L_8192_P_30_cluster,8192,30,cluster,8192,2457,5735,43.784,21208.0,10.949,103.805,21208.0,6.778,87.822,21208.0,4.861,56.564,21208.0,11.396
sim_029_L_8192_P_30_fault,8192,30,fault,8192,2457,5735,48.612,21652.0,11.037,55.899,21652.0,3.773,61.07,21652.0,3.521,49.892,21652.0,10.528
sim_029_L_8192_P_30_uniform,8192,30,uniform,8192,2457,5735,45.392,21640.0,11.034,40.599,21640.0,2.845,45.802,21640.0,2.721,52.337,21640.0,9.856
sim_029_L_8192_P_40_biased,8192,40,biased,8192,3276,4916,51.963,21208.0,11.364,87.885,21208.0,6.011,59.353,21208.0,3.483,51.498,21208.0,10.336
sim_029_L_8192_P_40_cluster,8192,40,cluster,8192,3276,4916,49.373,21324.0,11.309,111.102,21324.0,6.948,83.723,21324.0,4.617,55.152,21324.0,10.968
sim_029_L_8192_P_40_fault,8192,40,fault,8192,3276,4916,48.653,21592.0,11.356,49.8,21592.0,3.283,50.907,21592.0,3.055,56.742,21592.0,10.966
sim_029_L_8192_P_40_uniform,8192,40,uniform,8192,3276,4916,46.842,21172.0,11.351,36.586,21172.0,2.71,45.05,21172.0,2.617,55.387,21172.0,10.82
sim_029_L_8192_P_50_biased,8192,50,biased,8192,4096,4096,47.194,21592.0,11.502,76.502,21592.0,5.123,62.918,21592.0,3.624,51.526,21592.0,10.132
sim_029_L_8192_P_50_cluster,8192,50,cluster,8192,4096,4096,53.369,21108.0,11.517,99.089,21108.0,6.689,86.513,21108.0,4.677,55.734,21108.0,10.973
sim_029_L_8192_P_50_fault,8192,50,fault,8192,4096,4096,56.341,21208.0,11.502,56.345,21208.0,3.645,61.39,21208.0,3.421,60.553,21208.0,11.654
sim_029_L_8192_P_50_uniform,8192,50,uniform,8192,4096,4096,50.492,21640.0,11.502,43.905,21640.0,2.955,48.397,21640.0,2.877,65.487,21640.0,11.722
sim_029_L_8192_P_60_biased,8192,60,biased,8192,4915,3277,55.292,21172.0,11.728,58.245,21172.0,4.365,64.094,21172.0,3.698,55.472,21172.0,10.65
sim_029_L_8192_P_60_cluster,8192,60,cluster,8192,4915,3277,50.932,21652.0,11.758,113.425,21652.0,6.998,87.456,21652.0,4.922,61.182,21652.0,11.522
sim_029_L_8192_P_60_fault,8192,60,fault,8192,4915,3277,50.348,21592.0,11.729,51.206,21592.0,3.77,67.105,21592.0,3.6,62.614,21592.0,11.547
sim_029_L_8192_P_60_uniform,8192,60,uniform,8192,4915,3277,51.688,21324.0,11.735,46.994,21324.0,3.024,56.578,21324.0,2.983,59.22,21324.0,11.47
sim_029_L_8192_P_70_biased,8192,70,biased,8192,5734,2458,57.411,21640.0,11.872,52.073,21640.0,3.95,62.764,21640.0,3.631,54.628,21640.0,10.57
sim_029_L_8192_P_70_cluster,8192,70,cluster,8192,5734,2458,54.013,21208.0,11.892,87.685,21208.0,5.167,73.464,21208.0,4.139,56.993,21208.0,10.784
sim_029_L_8192_P_70_fault,8192,70,fault,8192,5734,2458,52.102,21108.0,11.876,44.602,21108.0,3.203,46.79,21108.0,3.056,58.733,21108.0,11.898
sim_029_L_8192_P_70_uniform,8192,70,uniform,8192,5734,2458,53.984,21356.0,11.868,39.163,21356.0,2.82,47.31,21356.0,2.762,53.493,21356.0,11.106
sim_029_L_8192_P_80_biased,8192,80,biased,8192,6553,1639,46.966,21172.0,11.953,48.392,21172.0,3.562,54.662,21172.0,3.408,48.678,21172.0,10.58
sim_029_L_8192_P_80_cluster,8192,80,cluster,8192,6553,1639,48.435,21640.0,11.974,70.769,21640.0,4.705,68.34,21640.0,4.075,51.424,21640.0,11.509
sim_029_L_8192_P_80_fault,8192,80,fault,8192,6553,1639,50.85,21356.0,11.954,46.291,21356.0,3.316,48.552,21356.0,3.209,53.982,21356.0,11.089
sim_029_L_8192_P_80_uniform,8192,80,uniform,8192,6553,1639,47.764,21172.0,11.953,37.54,21172.0,2.79,44.027,21172.0,2.767,58.749,21172.0,10.977
sim_030_L_1024_P_30_biased,1024,30,biased,1024,307,717,29.916,13356.0,8.071,60.921,13356.0,5.408,31.196,13356.0,2.544,31.317,13356.0,7.575
sim_030_L_1024_P_30_cluster,1024,30,cluster,1024,307,717,23.877,13356.0,8.0,61.872,13356.0,4.613,47.104,13356.0,2.977,31.287,13356.0,7.765
sim_030_L_1024_P_30_fault,1024,30,fault,1024,307,717,36.535,13612.0,8.001,44.101,13612.0,3.002,52.041,13612.0,2.818,39.793,13612.0,7.047
sim_030_L_1024_P_30_uniform,1024,30,uniform,1024,307,717,30.392,13484.0,8.011,30.591,13484.0,2.356,31.884,13484.0,2.202,43.83,13484.0,7.331
sim_030_L_1024_P_40_biased,1024,40,biased,1024,409,615,28.747,13728.0,8.337,54.668,13728.0,4.293,45.272,13728.0,2.729,37.392,13728.0,6.984
sim_030_L_1024_P_40_cluster,1024,40,cluster,1024,409,615,31.296,13476.0,8.415,59.514,13476.0,4.549,36.618,13476.0,2.555,41.754,13476.0,8.05
sim_030_L_1024_P_40_fault,1024,40,fault,1024,409,615,29.693,13608.0,8.37,37.183,13608.0,3.257,47.691,13608.0,2.861,41.123,13608.0,7.009
sim_030_L_1024_P_40_uniform,1024,40,uniform,1024,409,615,35.468,13612.0,8.354,27.151,13612.0,2.282,35.482,13612.0,2.175,34.171,13612.0,7.809
sim_030_L_1024_P_50_biased,1024,50,biased,1024,512,512,32.739,13472.0,8.514,48.77,13472.0,3.888,48.879,13472.0,3.139,41.18,13472.0,7.207
sim_030_L_1024_P_50_cluster,1024,50,cluster,1024,512,512,36.075,13612.0,8.511,67.796,13612.0,4.781,53.152,13612.0,3.554,41.445,13612.0,8.265
sim_030_L_1024_P_50_fault,1024,50,fault,1024,512,512,28.881,13728.0,8.511,38.658,13728.0,3.016,42.115,13728.0,2.836,48.618,13728.0,8.648
sim_030_L_1024_P_50_uniform,1024,50,uniform,1024,512,512,33.219,13472.0,8.515,31.232,13472.0,2.251,34.707,13472.0,2.202,39.299,13472.0,8.123
sim_030_L_1024_P_60_biased,1024,60,biased,1024,614,410,36.127,13612.0,8.731,41.709,13612.0,3.298,47.274,13612.0,3.03,28.197,13612.0,7.316
sim_030_L_1024_P_60_cluster,1024,60,cluster,1024,614,410,35.236,13472.0,8.951,70.754,13472.0,5.069,51.183,13472.0,3.419,40.645,13472.0,8.688
